CP,Municipio
36142,SANTA CRISTINA DE COBRES (SANTA CRISTINA)
36143,SALCEDO (SAN MARTIÑO)
36150,XEVE (SANTO ANDRE)
36151,SANTA MARIA DE XEVE (SANTA MARIA)
36151,VERDUCIDO (SAN MARTIÑO)
36152,CERPONZONS (SAN VICENTE)
36153,AGROVELLO (LOURIZAN)
36153,CELULOSAS, POBLADO DE
36153,IGREXA, A (LOURIZAN)
36153,LOURIZAN (SANTO ANDRE)
36153,MEAN, A (LOURIZAN)
36153,NOGUEIRAS, AS (LOURIZAN)
36153,OUTEIRO, O (LOURIZAN)
36153,RIAL, O (LOURIZAN)
36153,RORIS (LOURIZAN)
36153,ROZO, O (LOURIZAN)
36154,BARCIA, A (MARCON)
36154,BORA (SANTA MARIÑA)
36154,CARDOSA, A (MARCON)
36154,CARRACIDO (MARCON)
36154,ERMIDA, A (MARCON)
36154,PERALBA (MARCON)
36154,RIA DE ABAIXO (MARCON)
36154,RIA DE ARRIBA (MARCON)
36155,CASALDORADO E CERNADAS, AS (LEREZ)
36155,CENDONA, A (LEREZ)
36155,GANDARA, A E XUNQUEIRA DE LEREZ, A
36155,RAMALLAS E FERREIRA, A (LEREZ)
36156,CASAL NOVO (LEREZ)
36156,CASALDARADO E CERNADAS, AS (LEREZ)
36156,CASTELO, O (LEREZ)
36156,CIMBELO (LEREZ)
36156,COUSO, O (LEREZ)
36156,CRUCEIRO, O (LEREZ)
36156,FONTAIÑA, A (LEREZ)
36156,LAXIÑA, A (LEREZ)
36156,LEREZ (ARCA)
36156,LEREZ (PORTA DO SOL)
36156,OUTEIRO, O (LEREZ)
36156,PEDRA PICADA, A (LEREZ)
36156,PIOLLA, A (LEREZ)
36156,TORRE, A (LEREZ)
36157,ALBA (SANTA MARIA)
36157,CAMPAÑO (SAN PEDRO)
36158,ALBEIRO (MARCON)
36158,MARCO, O
36158,MARCON (SAN MIGUEL)
36158,PAZOS (MARCON)
36158,PINTOS (MARCON)
36158,TOMEZA (SAN PEDRO)
36158,VALADARES (MARCON)
36158,VILAFRANCA (MARCON)
36160,CAMPOLONGO
36160,CHAMUSCA, A
36160,COSTA DA CANDA
36160,FONTE SANTA, A
36160,MATALOBOS
36160,RUIBAL, A
36160,SAN BRAIS
36161,MONTECELO
36161,PARDA, A
36161,PEDRA DO LAGARTO
36161,SAN AMARO (MOURENTE)
36162,Pontevedra
36163,POIO (SAN SALVADOR)
36164,BOUZA, A (MOURENTE)
36164,CARABELOS (MOURENTE)
36164,CASAS NOVAS E LAXE, A (MOURENTE)
36164,CONDESA (MOURENTE)
36164,CONS (MOURENTE)
36164,EIROS (MOURENTE)
36164,FREIXEIRO (MOURENTE)
36164,LAXE, A (MOURENTE)
36164,MOURENTE (SANTA MARIA)
36190,AGUDELO (SAN MARTIÑO)
36191,BARRO (SAN BREIXO)
36192,ARMENTEIRA, A
36193,ROMAI
36193,VALIÑAS
36194,PERDECANAI
36194,SAN ANTONIÑO
36200,Vigo
36201,Vigo
36202,Vigo
36203,Vigo
36204,Vigo
36205,Vigo
36206,Vigo
36207,Vigo
36208,Vigo
36209,Vigo
36210,Vigo
36211,Vigo
36212,Vigo
36213,Vigo
36214,Vigo
36215,Vigo
36216,Vigo
36300,BAIONA
36307,BELESAR (SAN LOURENZO)
36308,BAIÑA (SANTA MARIÑA)
36309,BAREDO (SANTA MARIA)
36309,MOUGAS
36309,PEDORNES
36309,VILADESUSO (SAN MIGUEL)
36310,Vigo
36311,CELA (SAN PEDRO)
36312,Vigo
36313,Vigo
36314,Vigo
36315,Vigo
36316,VINCIOS (SANTA MARIÑA)
36317,Vigo
36318,Vigo
36320,CHAPELA (SAN FAUSTO)
36330,Vigo
36331,Vigo
36339,Vigo
36340,PANXON
36350,NIGRAN
36360,CAMOS (SANTA BAIA)
36360,CHANDEBRITO
36370,RAMALLOSA, A (SAN PEDRO)
36378,BORREIROS (SAN MARTIÑO)
36379,RAMALLOSA, A (SAN PEDRO-RESTO PARROQUIA)
36380,GONDOMAR
36380,VILAZA
36388,DONAS (SANTA BAIA)
36388,MAÑUFE (SAN VICENTE)
36389,CHAIN
36389,COUSO (GONDOMAR)
36389,MORGADANS
36389,PEITIEIROS (SAN MIGUEL)
36390,Vigo
36391,PRIEGUE (SAN MAMEDE)
36392,Vigo
36393,SABARIS
36393,SANTA CRISTINA DE RAMALLOSA (SANTA CRISTINA)
36400,PORRIÑO, O
36410,TORNEIROS (SAN SALVADOR)
36411,CANS
36412,PONTELLAS (SANTIAGO)
36413,MOSENDE (SAN XURXO)
36414,CHENLO
36415,CARRACIDO
36415,LOUREDO (SAN SALVADOR)
36415,MOS (SANTA EULALIA)
36416,PETELOS (SAN MAMEDE)
36416,TAMEIGA (SAN MARTIN P.)
36417,DORNELAS (SANTA MARIA)
36417,GUIZAN (SANTA MARIA)
36417,TORROSO (SAN MAMEDE)
36418,ATIOS (SANTA EULALIA)
36418,SANGUIÑEDA (SANTA MARIA)
36419,PEREIRAS (SAN MIGUEL)
36420,CRECENTE (SAN PEDRO)
36428,ANGUDES
36428,FREIXO, O
36428,SENDELLE (SANTA CRUZ)
36429,ALBEOS
36429,VILAR (CRECENTE)
36430,ARBO, ESTACION, A
36430,CHAN, A
36430,TORGAN, O (ARBO)
36435,BARCELA
36436,CABEIRAS
36437,ERMIDA, A (ARBO)
36437,MOURENTAN
36438,ALEVADAS (ARBO)
36438,CEQUELIÑOS
36438,DEVESA, A (ARBO)
36438,REGADAS, AS (ARBO)
36438,SAN XOAN (ARBO)
36438,VIÑA (ARBO)
36439,ARBO (RESTO PARROQUIA)
36440,NEVES, AS, ESTACION
36446,SAN CIBRAN DE RIBARTEME
36446,SETADOS (SANTA EUXENIA)
36446,VIDE
36447,CERDEIRA, A
36447,SAN XOSE DE RIBARTEME
36447,SANTIAGO DE RIBARTEME (SANTIAGO)
36448,BATALLANS
36448,TABOEXA
36449,LIÑARES
36449,RUBIOS
36449,TORTOREOS
36450,SALVATERRA DE MIÑO
36455,FORNELOS
36455,LOURIDO
36456,PESQUEIRAS (SANTA MARIÑA)
36457,CORZANS
36457,FIOLLEDO
36457,LEIRADO (SAN SALVADOR)
36457,MEDER
36457,OLEIROS (SALVATERRA DE MIÑO)
36457,SOUTOLOBRE (SANTA COMBA)
36458,ALXEN
36458,ARANTEI (SAN PEDRO)
36458,CABREIRA
36458,PORTO, O (SALVATERRA)
36459,SALVATERRA DE MIÑO (RESTO PARROQUIA)
36460,BALDRANS
36460,CALDELAS DE MIÑO
36460,SOUTELO (SALCEDA DE CASELAS)
36470,ESFARRAPADA, A
36470,FARRAPEIRA, A
36470,SANTA MARIA DE SALCEDA (ALTAMIRA)
36470,SANTA MARIA DE SALCEDA (DEVESA, A)
36470,SANTA MARIA DE SALCEDA (ESFARRAPADA, A)
36470,SANTA MARIA DE SALCEDA (FARRAPEIRA, A)
36470,SANTA MARIA DE SALCEDA (PEDRA, A)
36470,SANTA MARIA DE SALCEDA (PEGULLAL)
36470,SANTA MARIA DE SALCEDA (SERRA, A)
36471,ENTENZA (SANTOS XUSTO E PASTOR)
36472,BARRAL, O (SANTA MARIA DE SALCEDA)
36472,BARREIRO, O (SANTA MARIA DE SALCEDA)
36472,CARBALLIDA
36472,FERIA, A (SANTA MARIA DE SALCEDA)
36472,FONTE DA PEDRA
36472,NOVELEIRA
36472,PARDERRUBIAS
36472,PAXARIÑA
36472,PUMAR DE SUSO, O
36472,SANTA MARIA DE SALCEDA (RESTO PARROQUIA)
36472,SANTA MARIA DE SALCEDA (STA.Mª)
36472,SESTELO (SANTA MARIA DE SALCEDA)
36473,SALCEDA DE CASELAS
36474,PICOÑA, A
36475,BUDIÑO
36490,FILGUEIRA (CRECENTE)
36491,REBORDECHAN
36492,FRIEIRA, A
36492,QUINTELA (CRECIENTE)
36493,POUSA, A
36493,RIBEIRA (CRECENTE)
36494,SELA
36500,LALIN (CASCO URBANO)
36510,CARRAGOSO DE ABAIXO
36510,CARRAGOSO DE ARRIBA
36510,CORREDOIRA, A (LALIN)
36510,GARCIA SANCHEZ (LALIN)
36510,GOIAS
36510,REBOIROS (LALIN)
36510,VEIGA, A (RESTO PARROQUIA)
36510,XAXAN
36511,ALCEME (RESTO PARROQUIA)
36511,ALEMPARTE
36511,ARNEGO (RODEIRO)
36511,ASPERELO
36511,CARBOENTES
36511,CASTRO (LALIN)
36511,PEDROSO
36511,RIOBO (RODEIRO)
36511,SENRA, A
36512,ANZO
36512,BUSTO
36512,FILGUEIRA (LALIN)
36512,MADRIÑAN
36512,NOCEDA
36512,PRADO (LALIN)
36512,SANTISO
36514,CADRON
36514,CARBALLEDA (VEIGA, A)
36514,ESPERANTE
36514,MOIMENTA (LALIN)
36514,PARADA (LALIN)
36514,VEIGA, A (CARBALLEDA)
36514,VILARIÑO (AGOLADA)
36515,CATASOS (RESTO PARROQUIA)
36515,MONEIXAS
36515,VILANOVA (LALIN)
36515,XESTA, A
36516,ALBARELLOS
36516,ALCEME (RAÑESTRAS)
36516,MACEIRA (LALIN)
36516,RAÑESTRAS
36516,SAA
36516,SISTO, O (RESTO PARROQUIA)
36516,SIXTO (DOZON)
36516,VILARELLO
36517,BERMES
36517,CANGAS (LALIN)
36517,PALMOU
36517,SELLO
36518,BELELLE
36518,BIDUEIROS
36518,CASTRO, O (SAN SALVADOR)
36518,CATASOS (BELELLE)
36518,CATASOS (CELEMIN)
36518,CATASOS (DONFREAN)
36518,CATASOS (PUXALLOS)
36518,CATASOS (QUINTELA)
36518,CELEMIN
36518,DONFREAN
36518,DOZON
36518,MACEIRAS, AS
36518,PEREIRO (SIXTO-DOZON)
36518,PUXALLOS
36518,QUINTELA (CATASOS)
36518,SANGUIÑEDO
36518,SISTO, O (PEREIRO)
36519,ALFONSELLE (LALIN)
36519,ANSEAN
36519,BARCIA
36519,BOTOS
36519,CRISTIMIL
36519,DONSION (SANTA BAIA)
36519,FEAS (LALIN)
36519,GRESANDE
36519,LAGAZOS (LALIN)
36519,LEBOZAN
36519,LODEIRO
36519,OUTEIRO (LALIN)
36519,SOUTOLONGO
36519,VILATUXE
36519,ZOBRA
36520,AGOLADA
36520,FERREIROA (SAN PEDRO)
36524,BRANTEGA
36524,CARMOEGA (SAN PEDRO)
36524,SANTA COMBA
36525,BORRAXEIROS (SAN CRISTOVO)
36525,VALES
36526,AGRA (SAN MIGUEL)
36526,BROCOS (SAN MIGUEL)
36526,SESTO (SAN CIBRAO)
36526,SEXO, O
36526,VAL (GOLADA)
36527,BASADRE
36527,EIDIAN
36528,ARTOÑO
36528,BAIÑA
36528,BERREDO
36528,MERLIN
36528,ORREA
36529,GURGUEIRO (SAN MIGUEL)
36529,TRABANCAS, AS (SAN MAMEDE)
36529,VENTOSA
36530,RODEIRO
36537,FAFIAN
36537,SANTA BAIA DE CAMBA
36538,AZ, O
36538,GUILLAR
36538,NEGRELOS (SAN CIBRAO)
36538,SANTA MARIÑA DE PESCOSO (SANTA MARIÑA)
36539,CAMBA (SAN XOAN)
36539,PORTELA, A (RODEIRO)
36539,SALTO, O (SANTO ESTEVO)
36539,SAN SALVADOR DE CAMBA
36539,VILELA
36540,SILLEDA (CASCO URBANO)
36542,REFOXOS (SAN PAIO)
36543,MERA, A (SILLEDA)
36543,MOURELOS (SILLEDA)
36543,PONTE TABOADA, A
36543,TABOADA
36543,TRASFONTAO (SILLEDA)
36543,VILAR (SILLEDA)
36544,CARTIMIL (SIADOR)
36544,COSCAROS (SIADOR)
36544,COSTOIA (PRAIA SIADOR)
36544,CURRELO, O (SIADOR)
36544,LARO (SAN SALVADOR)
36544,MARCO, O (SIADOR)
36544,PARADA (SILLEDA)
36544,PENADAGRA (PRAIA SIADOR)
36545,CORTEGADA
36545,OLEIROS (SILLEDA)
36546,ANSEMIL
36546,BREIXA
36546,CARBOEIRO
36546,CASTRO DE BREIXA, O
36546,MARTIXE DE ABAIXO
36546,NEGREIROS
36546,SAIDRES
36547,BARCIA, A (SIADOR)
36547,BARRO (SIADOR)
36547,ESCUADRO
36547,OUTEIRO (PRAIA SIADOR)
36547,OUTEIRO, O (SIADOR)
36547,RELLAS
36547,SESTELO (SIADOR)
36547,SIADOR (SIADOR)
36548,CASAS DO MONTE (SIADOR)
36548,CASAS DO MONTE (SILLEDA)
36548,FOXO, O
36548,GRABA
36548,MARGARIDE (SAN FIZ)
36548,TOIRIZ (SILLEDA)
36548,TOXA (SILLEDA)
36548,TRAS DA IGREXA (SILLEDA)
36549,DUAS IGREXAS (SANTA MARIA)
36549,FIESTRAS
36549,FILLOI (ACIVEIRO)
36549,FONTEBOA (SILLEDA)
36549,REIGOSA, A (ACIVEIRO)
36549,XESTOSO
36550,FORCAREI (CASCO URBANO)
36555,ACEBEDO (MILLERADA)
36555,VENTOXO
36556,ACIVEIRO (SANTA MARIA P.)
36556,AGRELA, A
36556,BERROZO
36556,CACHAFEIRO, O
36556,CANIVELAS, AS
36556,FIXO (MILLERADA)
36556,FORCAREI (RESTO PARROQUIA)
36556,GARELLAS
36556,IGREXA (MILLERADA)
36556,MALBURGO
36556,MILLARADA
36556,PORTELA, A
36556,PORTO (MILLERADA)
36556,QUINTELAS (MILLERADA)
36556,VILAR (MILLERADA)
36556,VILARIÑO (MILLERADA)
36557,MEAVIA
36557,PEREIRA
36557,QUINTILLAN
36558,CASTRELO (FORCAREI)
36558,FOLGOSO
36558,PARADA (CERDEDO)
36559,CARBALLEIRA, A (FORCAREI)
36559,CODESEDA (BOUZAS, AS)
36559,CODESEDA (BUGALLEIRA)
36559,CODESEDA (COTO, O)
36559,CODESEDA (PORTELA, A)
36559,CODESEDA (VILABOA)
36559,LIRIPIO (SAN XOAN, A)
36559,SABUCEDO (SAN LOURENZO)
36560,SOUTELO DE MONTES
36567,MADANELA, A
36568,PARDESOA (SANTIAGO)
36569,PRESQUEIRAS
36570,BANDEIRA, A
36570,CHAPA (SAN CIBRAO)
36570,MANDUAS (SAN TIRSO)
36579,CERVAÑA
36579,DORNELAS (SILLEDA)
36579,MOALDE (SAM MAMEDE)
36579,PIÑEIRO (SILLEDA)
36580,BASCUAS
36580,MERZA
36581,SABREXO
36582,CARBIA
36583,FONTAO (SANTIAGO)
36583,LOSON (SANTA BAIA-PORTO DO CARRIO)
36583,LOSON (SANTA BAIA-SENIN)
36584,ARNOIS (SAN XIAO)
36584,SAN MIGUEL DE CASTRO
36585,AÑOBRE (SAN PEDRO)
36585,BRANDARIZ (SAN MIGUEL)
36585,OBRA
36586,OLLARES
36586,PILOÑO
36586,SALGUEIROS (SAN PEDRO)
36587,CAMANZO (SAN SALVADOR)
36587,CIRA (SANTA BAIA)
36587,GRES
36588,LOIMIL
36588,ORAZO (SAN PEDRO)
36589,ABADES
36589,PAZOS (SAN MARTIÑO)
36590,VILA DE CRUCES
36596,ASOREI
36596,CAMPOSANCOS (LALIN)
36596,CERCIO
36596,GALEGOS (SAN MIGUEL)
36596,RODIS
36596,VAL (LALIN)
36597,TOIRIZ
36598,BESEXOS (SAN FIZ)
36598,BODAÑO (SAN MAMEDE)
36598,LOSON (SANTA BAIA-RESTO PARROQUIA)
36598,LOSON (SANTA BAIA)
36598,OIROS
36599,ARNEGO (VILA DE CRUCES)
36599,CUMEIRO (SAN PEDRO)
36599,DUXAME
36599,FERREIROS
36599,LOÑO (SAN MAMEDE)
36599,PORTODEMOUROS (SAN SALVADOR)
36599,SAN TOME DE INSUA (VILA DE CRUCES)
36600,VILAGARCIA DE AROUSA
36610,CARRIL, O
36611,SOBRADELO (SAN SALVADOR)
36611,SOBRAN (RESTO PARROQUIA)
36611,VILAXOAN (VILAGARCIA DE AROUSA)
36612,ABALO (SAN MAMEDE)
36612,CATOIRA (SAN MIGUEL)
36612,OESTE (SANTA BAIA)
36613,AREALONGA (SANTA EULALIA)
36613,CALDIGÜELA, A, CARRIL
36613,GUILLAN (CARRIL)
36613,RUEIRO, O (CARRIL)
36614,BAION (RESTO PARROQUIA)
36614,SOLOBEIRA (SAN FINS)
36615,GODOS
36616,BAION (RABUÑADE)
36616,PARADELA (MEIS)
36617,CEA (SAN PEDRO)
36618,BAMIO (SAN XENS)
36618,SARDIÑEIRA, A (CARRIL)
36619,CORNAZO (SAN PEDRO)
36619,RUBIANS
36620,VILAMAIOR
36620,VILANOVA DE AROUSA
36626,ILLA DE AROUSA, A
36627,DEIRO (SAN MIGUEL)
36628,ANDRAS
36628,TREMOEDO (SANTO ESTEVO)
36629,CALEIRO (RESTO PARROQUIA)
36629,SOBRAN (ARALDE)
36629,SOBRAN (EIVIÑO)
36629,SOBRAN (GALANS)
36629,SOBRAN (GORIS)
36629,SOBRAN (LODEIRO)
36629,SOBRAN (PRAGA)
36630,CAMBADOS (SANTA MARIÑA)
36633,VILARIÑO (CAMBADOS)
36634,CORVILLON
36635,LEIRO
36635,LOIS (SAN FINS)
36635,OUBIÑA (SAN VICENZO)
36636,BARRANTES (RIBADUMIA)
36636,BESOMAÑO
36636,RIBADUMIA (SANTA BAIA)
36637,MEIS (SAN SALVADOR)
36637,MOSTEIRO, O (MEIS)
36637,NOGUEIRA (MEIS)
36637,SAN MARTIÑO DE MEIS
36638,COVAS (SANTA CRISTINA)
36638,PADRENDA (SAN MARTIÑO)
36638,SISAN
36639,CASTRELO (SANTA CRUZ)
36640,CAGAXOL, O
36640,GROBAS-FENTEIRA
36640,PORTARRAJOY
36640,SAN JULIAN
36640,SAN LUIS
36645,BAÑO (XANZA)
36645,VALGA (RESTO PARROQUIA)
36645,XANZA (RESTO PARROQUIA)
36646,MARTORES, OS
36646,SENIN (XANZA)
36646,SETECOROS (SAN SALVADOR)
36646,VALGA (LACEIRAS, AS)
36646,VALGA (MARTORES, OS)
36646,VALGA (RAXO)
36646,VALGA (VILARES, OS)
36646,XANZA (PEDRAFITA)
36647,CAMPAÑA (SANTA CRISTINA P.)
36647,CORDEIRO (SANTA COMBA)
36647,GANDARA, A
36647,LOURO/SETECOROS (SAN SALVADOR)
36648,CAMPO, O
36648,CARBALLIÑO (XANZA)
36648,CARBALLIÑO, O
36648,COSTA, A (XANZA)
36648,MEDELA, A (XANZA)
36648,MEDELA, A
36648,OUTEIRIÑO (XANZA)
36648,OUTEIRIÑO, O
36648,SENIN
36648,SISTO
36648,SIXTO (XANZA)
36648,TORRE, A
36648,XANZA
36649,CARREIRAS
36649,CONDIDE (PONTECESURES)
36649,COUTO (PONTECESURES)
36649,DEVESA, A
36649,INFESTA
36649,PORTO DE ABAIXO
36649,PORTO DE ARRIBA
36649,REDONDO (PONTECESURES)
36649,REDONDO, O
36649,TOXA, A
36650,CALDAS DE REIS (CASCO URBANO)
36653,SANTO ANDRE DE CESAR (RESTO PARROQUIA)
36654,SAN CLEMENTE DE CESAR (SAN CLEMENTE)
36654,SANTO ANDRE DE CESAR (ABOI)
36655,ARCOS DA CONDESA (SANTA MARIÑA)
36655,BARREIROS, OS (CALDAS DE REIS)
36655,CASTAÑOS, OS (CALDAS DE REIS)
36655,CATASOS (CALDAS DE REIS)
36655,EIRIN (CALDAS DE REIS)
36655,PAZO, O (CALDAS DE REIS)
36655,TIVO (CALDAS DE REIS)
36656,SAIAR
36657,LANTAÑO (SAN PEDRO)
36658,BRIALLOS (SAN CRISTOVO)
36658,PORTAS
36659,BEMIL
36659,CARRACEDO (SANTA MARIÑA)
36660,SAIANS (RESTO PARROQUIA)
36660,SANTA LUCIA DE MORAÑA
36667,SAN LOURENZO DE MORAÑA (SAN LOURENZO)
36668,COSOIRADO
36668,GARGANTANS
36668,LAXE, A
36668,SANTA XUSTA DE MORAÑA (SANTA XUSTA)
36669,AMIL (SAN MAMEDE)
36669,REBON
36669,SAIANS (ALBERGUERIA, A)
36669,SAIANS (BAROSELA, A)
36669,SAIANS (SAIANS)
36669,SAIANS (SUIGREXA)
36670,CUNTIS
36675,CUNTIS (FONTECOVA)
36675,CUNTIS (MEIRA)
36675,CUNTIS (ROGADIO)
36675,CUNTIS (TRASPONTE)
36675,ESTACAS (CUNTIS-TORRES)
36675,TROANS
36676,SAN XIAO DE VEA (SAN XIAO)
36676,SANTO ANDRE DE VEA
36677,ARCOS (CUNTIS)
36677,COUSELO (SAN MIGUEL)
36677,PIÑEIRO-CUNTIS (RESTO PARROQUIA)
36677,PORTELA (CUNTIS)
36678,CEQUERIL
36678,COUSO, O (CAMPO LAMEIRO)
36678,CUNTIS (CARDECIDE)
36678,CUNTIS (ERMIDA)
36678,CUNTIS (LOURIÑA)
36678,CUNTIS (PAIZOSA, A)
36678,CUNTIS (REBORDELO)
36678,CUNTIS (XINZO)
36678,LOURIÑA
36678,XINZO
36679,BRAGAÑA, A
36679,CASAL, O (ESTACAS-CUNTIS)
36679,CUNTIS (RESTO PARROQUIA)
36679,ESTACAS (CUNTIS-RESTO PARROQUIA)
36679,PIÑEIRO (CUNTIS-GONTADE)
36679,TEAÑO
36679,VILAMEAN (ESTACAS-CUNTIS)
36680,ESTRADA, A
36681,FIGUEROA DE ABAIXO (ESTRADA, A)
36681,FIGUEROA DE ARRIBA (ESTRADA, A)
36681,GUIMAREI
36681,OUZANDE
36681,VILAR, O (ESTRADA, A)
36682,BALOIRA (SAN SALVADOR)
36682,CORA (SAN MIGUEL)
36682,COUSO (ESTRADA, A)
36682,SANTA CRISTINA DE VEA
36682,TOEDO (SAN PEDRO A.)
36683,FRADES (ESTRADA, A)
36683,SAN MIGUEL DE BARCALA (SAN MIGUEL)
36683,SAN XURXO DE VEA
36684,ARCA
36684,CODESEDA (RESTO PARROQUIA)
36684,NIGOI
36684,PARADA (ESTRADA, A)
36684,SOUTO, O
36684,TABEIROS
36685,AGAR (SANTA MARIÑA)
36685,AGUIONS
36685,BARBUDE (SAN MARTIÑO)
36685,OCA (SANTO ESTEVO)
36685,PARADELA (ESTRADA, A)
36685,REMESAR
36685,RIBEIRA, A
36685,RIBELA (SANTA MARIA P.)(ESTRADA, A)
36685,RIOBO (ESTRADA, A)
36686,ANCORADOS (SAN PEDRO P.)
36686,ANCORADOS (SANTO TOME, A.)
36686,CURANTES (SAN MIGUEL)
36686,LAMAS (ESTRADA, A)
36686,OLIVES
36686,PARDEMARIN
36686,RUBIN
36687,CEREIXO (SAN XURXO)
36687,LAGARTONS (SANTO ESTEVO)
36687,RIBELA (SANTA MARIÑA)
36687,VINSEIRO (SANTA CRISTINA)
36688,BERRES (SAN VICENZO)
36688,CALLOBRE (SAN MARTIÑO)
36688,MOREIRA (SAN MIGUEL)
36689,MATALOBOS (SANTA BAIA)
36689,PEDREGAL, O
36689,REGUEIRO, O (ESTRADA, A)
36689,SANTELES
36690,ARCADE (SANTIAGO)
36690,CANICOUVA, A
36690,PONTE SAMPAIO
36691,SOUTOMAIOR
36692,CURRO, O
36692,PORTELA (SAN MAMEDE)
36693,CESANTES (SAN PEDRO P.)
36693,VISO, O (SOUTOXUSTE)
36700,TUI
36710,RIBADELOURO (SANTA COMBA)
36711,AREAS (SANTA MARIÑA)
36711,PEXEGUEIRO (SAN MIGUEL)
36712,PAZOS DE REIS (CALZADA)
36712,PAZOS DE REIS (OLIVA)
36712,PAZOS DE REIS (PALLANS)
36712,PAZOS DE REIS (ROLLO, O)
36712,REBORDANS
36713,RANDUFE
36714,MALVAS (SANTIAGO)
36714,PEXEGUEIRO (VILANOVA)
36715,PAZOS DE REIS (SAGRARIO, O)
36720,GUILLAREI (SAN MAMEDE)
36729,PARAMOS
36730,CARREGAL DE ABAIXO (AMORIN)
36730,CARREGAL DE ARRIBA (AMORIN)
36730,ESTAS
36730,FORCADELA (SAN PEDRO)
36739,PIÑEIRO (SAN SALVADOR)
36739,TABORDA (SAN MIGUEL)
36740,TOMIÑO
36746,TEBRA (SANTA MARIA)
36747,VILAMEAN
36748,SAN SALVADOR DE TEBRA (SAN SALVADOR)
36749,BARRANTES (SAN VICENTE)
36749,PINZAS
36750,GOIAN
36760,EIRAS, AS (SAN BARTOLOMEU)
36760,TABAGON
36770,ROSAL, O (CALVARIO, O)
36770,ROSAL, O (CASAL, O)
36770,ROSAL, O (CASELAS)
36770,ROSAL, O (COUSELO)
36770,ROSAL, O (COUSO, O)
36770,ROSAL, O (CUMIEIRA DE ABAIXO, A)
36770,ROSAL, O (CUMIEIRA DE ARRIBA, A)
36770,ROSAL, O (CUNCHADA, A)
36770,ROSAL, O (LAGOS, OS)
36770,ROSAL, O (LOMBA, A)
36770,ROSAL, O (URGAL, O)
36770,ROSAL, O (VALDEMIÑOTOS)
36778,CRUCES, AS
36778,FORNELOS (O ROSAL)
36778,MARTIN (O ROSAL)
36778,MARZAN)
36778,MEDAS, AS
36778,MIRANXE
36778,PANCENTEO
36778,PARADA (O ROSAL)
36778,PICON (O ROSAL)
36778,ROTEA, A
36778,VIDEIRA, A
36778,VISO DOS EIDOS
36779,BURGUEIRA (SAN PEDRO)
36779,LOUREZA (SAN MAMEDE)
36780,GUARDA, A
36788,CAMPOSANCOS (SANTA ISABEL)
36789,SALCIDOS
36790,SOBRADA (SAN SALVADOR)
36791,AMORIN
36791,BACEIRO (AMORIN)
36791,CURRAS
36791,OUTEIRO, O (AMORIN)
36791,ROTEA, A (AMORIN)
36792,FIGUEIRO
36794,OIA (SANTA MARIA)
36800,REDONDELA (SANTIAGO)
36810,VISO, O (SANTA MARIA)
36811,TRASMAÑO
36812,CEDEIRA (SANTO ANDRE)
36812,RANDE
36813,CABEIRO (SAN XOAN)
36814,NEGROS (SANTO ESTEVO)
36814,REGO DE AUGA (VALADARES)
36815,VILAR DE INFESTA (SAN MARTIÑO)
36816,SAXAMONDE
36817,CEPEDA (SAN PEDRO)
36817,NESPEREIRA (SAN MARTIÑO)
36817,QUINTELA (SAN MAMEDE)
36818,ALDEA, A (CEDEIRA)
36818,CRUCEIRO, O (CEDEIRA)
36818,EIRA PEDRIÑA, A
36818,FORMIGA, A (CEDEIRA)
36818,FORTONS
36818,PORTELA, A (CEDEIRA)
36818,REBOREDA (SANTA MARIA)
36818,VENTOSELA (SAN MARTIÑO)
36820,PONTE CALDELAS
36826,BARBUDO
36826,INSUA, A (PONTE CALDELAS)
36827,MIRON (TOURON)
36827,REIGOSA, A (TOURON)
36827,TABOADELO
36827,VILARCHAN (TOURON)
36827,XUSTANS
36828,BUCHABADE
36828,CUÑAS
36828,LAXOSO DE ABAIXO
36828,LAXOSO DE ARRIBA
36828,PARADA (PONTECALDELAS)
36828,PARADELA (PONTECALDELAS)
36828,TOURON (TOURON)
36829,ANCEU
36829,CARITEL
36829,PONTE CALDELAS (CALDELAS)
36829,PONTE CALDELAS (GRADIN)
36829,PONTE CALDELAS (PAZOS)
36830,LAMA, A
36835,SEIXIDO, O
36836,XESTA (SAN BARTOLOMEU)
36837,BARCIA DO SEIXO, O (SANTA ANA)
36838,ESCUADRA (SAN LOURENZO)
36839,CAMBESES (BARCIA DO SEIXO, A)
36839,COVELO (SAN SEBASTIAN)
36839,GABIAN (BARCIA DO SEIXO, A)
36840,AMOEDO (SAN SADURNIÑO)
36841,ERMIDA, A
36841,PAZOS DE BORBEN
36842,BORBEN
36843,MOSCOSO (SAN PAIO)
36844,XUNQUEIRAS (SAN SALVADOR)
36845,CALVOS
36846,OITAVEN
36847,FORNELOS DE MONTES (SAN LOURENZO)
36848,VENTIN
36849,TRASPIELAS (RESTO PARROQUIA)
36850,CRUCEIRO, O
36850,VERDUCIDO-LAMA, A (RESTO PARROQUIA)
36851,ESTACAS, AS
36852,LAXE A, (FORNELOS DE MONTES)
36853,ANTAS (SANTIAGO)
36853,CORTEGADA (BERDUCIDO-LA LAMA)
36853,EIDO DE BAIXO, O
36853,FEIXA, A
36853,FORZANS
36853,GAXATE (SAN PEDRO)
36853,PORTO, O (A LAMA)
36853,VERDUCIDO (LAMA, A-CORTEGADA)
36853,XENDE (SAN PAULO)
